Operation,Duration,MapSelectivity,MapInputRec,MapOutputRec,Mappers,DataSize
spill_SC,2569,50,53687091,26843545,40,5120,128
merge_SC,8,50,53687091,26843545,40,5120,128
write_SC,2567,50,53687091,26843545,40,5120,128
shuffle_SC,6319,50,53687091,26843545,40,5120,128
read_SC,1303,50,53687091,26843545,40,5120,128
collect_SC,252,50,53687091,26843545,40,5120,128
spill_SC,2640,50,53687091,26843545,40,5120,128
merge_SC,7,50,53687091,26843545,40,5120,128
read_SC,1399,50,53687091,26843545,40,5120,128
collect_SC,247,50,53687091,26843545,40,5120,128
spill_SC,2659,50,53687091,26843545,40,5120,128
merge_SC,8,50,53687091,26843545,40,5120,128
read_SC,1398,50,53687091,26843545,40,5120,128
collect_SC,229,50,53687091,26843545,40,5120,128
spill_SC,2581,50,53687091,26843545,40,5120,128
merge_SC,8,50,53687091,26843545,40,5120,128
read_SC,1333,50,53687091,26843545,40,5120,128
collect_SC,251,50,53687091,26843545,40,5120,128
spill_SC,2514,50,53687091,26843545,40,5120,128
merge_SC,8,50,53687091,26843545,40,5120,128
read_SC,1001,50,53687091,26843545,40,5120,128
collect_SC,190,50,53687091,26843545,40,5120,128
spill_SC,2542,50,53687091,26843545,40,5120,128
merge_SC,8,50,53687091,26843545,40,5120,128
write_SC,2711,50,53687091,26843545,40,5120,128
shuffle_SC,6324,50,53687091,26843545,40,5120,128
read_SC,1385,50,53687091,26843545,40,5120,128
collect_SC,199,50,53687091,26843545,40,5120,128
spill_SC,2743,50,53687091,26843545,40,5120,128
merge_SC,19,50,53687091,26843545,40,5120,128
read_SC,1293,50,53687091,26843545,40,5120,128
collect_SC,243,50,53687091,26843545,40,5120,128
spill_SC,2538,50,53687091,26843545,40,5120,128
merge_SC,8,50,53687091,26843545,40,5120,128
write_SC,2699,50,53687091,26843545,40,5120,128
shuffle_SC,6560,50,53687091,26843545,40,5120,128
read_SC,1324,50,53687091,26843545,40,5120,128
collect_SC,253,50,53687091,26843545,40,5120,128
spill_SC,5394,50,53687091,26843545,40,5120,128
merge_SC,12,50,53687091,26843545,40,5120,128
write_SC,5033,50,53687091,26843545,40,5120,128
shuffle_SC,8954,50,53687091,26843545,40,5120,128
read_SC,1410,50,53687091,26843545,40,5120,128
collect_SC,264,50,53687091,26843545,40,5120,128
spill_SC,2608,50,53687091,26843545,40,5120,128
merge_SC,15,50,53687091,26843545,40,5120,128
read_SC,1321,50,53687091,26843545,40,5120,128
collect_SC,255,50,53687091,26843545,40,5120,128
spill_SC,2684,50,53687091,26843545,40,5120,128
merge_SC,8,50,53687091,26843545,40,5120,128
read_SC,1301,50,53687091,26843545,40,5120,128
collect_SC,256,50,53687091,26843545,40,5120,128
spill_SC,2776,50,53687091,26843545,40,5120,128
merge_SC,9,50,53687091,26843545,40,5120,128
read_SC,1318,50,53687091,26843545,40,5120,128
collect_SC,229,50,53687091,26843545,40,5120,128
spill_SC,2672,50,53687091,26843545,40,5120,128
merge_SC,9,50,53687091,26843545,40,5120,128
read_SC,1288,50,53687091,26843545,40,5120,128
collect_SC,288,50,53687091,26843545,40,5120,128
spill_SC,2705,50,53687091,26843545,40,5120,128
merge_SC,9,50,53687091,26843545,40,5120,128
read_SC,1392,60,53687091,32212254,40,5120,128
collect_SC,319,60,53687091,32212254,40,5120,128
spill_SC,3300,60,53687091,32212254,40,5120,128
merge_SC,1882,60,53687091,32212254,40,5120,128
write_SC,3585,60,53687091,32212254,40,5120,128
shuffle_SC,8024,60,53687091,32212254,40,5120,128
read_SC,1330,60,53687091,32212254,40,5120,128
collect_SC,330,60,53687091,32212254,40,5120,128
spill_SC,3493,60,53687091,32212254,40,5120,128
merge_SC,1832,60,53687091,32212254,40,5120,128
read_SC,1345,60,53687091,32212254,40,5120,128
collect_SC,308,60,53687091,32212254,40,5120,128
spill_SC,3027,60,53687091,32212254,40,5120,128
merge_SC,1811,60,53687091,32212254,40,5120,128
read_SC,1300,60,53687091,32212254,40,5120,128
collect_SC,330,60,53687091,32212254,40,5120,128
spill_SC,3274,60,53687091,32212254,40,5120,128
merge_SC,1854,60,53687091,32212254,40,5120,128
read_SC,1430,60,53687091,32212254,40,5120,128
collect_SC,294,60,53687091,32212254,40,5120,128
spill_SC,3373,60,53687091,32212254,40,5120,128
merge_SC,1827,60,53687091,32212254,40,5120,128
write_SC,4518,60,53687091,32212254,40,5120,128
shuffle_SC,7277,60,53687091,32212254,40,5120,128
read_SC,1349,60,53687091,32212254,40,5120,128
collect_SC,332,60,53687091,32212254,40,5120,128
spill_SC,3053,60,53687091,32212254,40,5120,128
merge_SC,1827,60,53687091,32212254,40,5120,128
read_SC,1284,60,53687091,32212254,40,5120,128
collect_SC,362,60,53687091,32212254,40,5120,128
spill_SC,3111,60,53687091,32212254,40,5120,128
merge_SC,1825,60,53687091,32212254,40,5120,128
read_SC,1347,60,53687091,32212254,40,5120,128
collect_SC,340,60,53687091,32212254,40,5120,128
spill_SC,3290,60,53687091,32212254,40,5120,128
merge_SC,1819,60,53687091,32212254,40,5120,128
read_SC,1342,60,53687091,32212254,40,5120,128
collect_SC,316,60,53687091,32212254,40,5120,128
spill_SC,3123,60,53687091,32212254,40,5120,128
merge_SC,1828,60,53687091,32212254,40,5120,128
read_SC,1367,60,53687091,32212254,40,5120,128
collect_SC,312,60,53687091,32212254,40,5120,128
spill_SC,5051,60,53687091,32212254,40,5120,128
merge_SC,1822,60,53687091,32212254,40,5120,128
read_SC,1389,60,53687091,32212254,40,5120,128
collect_SC,362,60,53687091,32212254,40,5120,128
spill_SC,3454,60,53687091,32212254,40,5120,128
merge_SC,1842,60,53687091,32212254,40,5120,128
read_SC,1538,60,53687091,32212254,40,5120,128
collect_SC,311,60,53687091,32212254,40,5120,128
spill_SC,3201,60,53687091,32212254,40,5120,128
merge_SC,1946,60,53687091,32212254,40,5120,128
write_SC,6177,60,53687091,32212254,40,5120,128
shuffle_SC,7360,60,53687091,32212254,40,5120,128
read_SC,1365,60,53687091,32212254,40,5120,128
collect_SC,355,60,53687091,32212254,40,5120,128
spill_SC,6460,60,53687091,32212254,40,5120,128
merge_SC,1851,60,53687091,32212254,40,5120,128
read_SC,1489,60,53687091,32212254,40,5120,128
collect_SC,336,60,53687091,32212254,40,5120,128
spill_SC,3182,60,53687091,32212254,40,5120,128
merge_SC,1834,60,53687091,32212254,40,5120,128
read_SC,1352,60,53687091,32212254,40,5120,128
collect_SC,350,60,53687091,32212254,40,5120,128
spill_SC,3147,60,53687091,32212254,40,5120,128
merge_SC,1789,60,53687091,32212254,40,5120,128
read_SC,1309,60,53687091,32212254,40,5120,128
collect_SC,331,60,53687091,32212254,40,5120,128
spill_SC,3146,60,53687091,32212254,40,5120,128
merge_SC,1828,60,53687091,32212254,40,5120,128
write_SC,4833,60,53687091,32212254,40,5120,128
shuffle_SC,7399,60,53687091,32212254,40,5120,128
read_SC,1291,60,53687091,32212254,40,5120,128
collect_SC,345,60,53687091,32212254,40,5120,128
spill_SC,3125,60,53687091,32212254,40,5120,128
merge_SC,1800,60,53687091,32212254,40,5120,128
read_SC,1326,60,53687091,32212254,40,5120,128
collect_SC,317,60,53687091,32212254,40,5120,128
spill_SC,3185,60,53687091,32212254,40,5120,128
merge_SC,1850,60,53687091,32212254,40,5120,128
read_SC,1357,60,53687091,32212254,40,5120,128
collect_SC,368,60,53687091,32212254,40,5120,128
spill_SC,3297,60,53687091,32212254,40,5120,128
merge_SC,1822,60,53687091,32212254,40,5120,128
read_SC,1328,60,53687091,32212254,40,5120,128
collect_SC,328,60,53687091,32212254,40,5120,128
spill_SC,3124,60,53687091,32212254,40,5120,128
merge_SC,1809,60,53687091,32212254,40,5120,128
read_SC,1318,60,53687091,32212254,40,5120,128
collect_SC,322,60,53687091,32212254,40,5120,128
spill_SC,5093,60,53687091,32212254,40,5120,128
merge_SC,1799,60,53687091,32212254,40,5120,128
read_SC,1365,60,53687091,32212254,40,5120,128
collect_SC,297,60,53687091,32212254,40,5120,128
spill_SC,3210,60,53687091,32212254,40,5120,128
merge_SC,1827,60,53687091,32212254,40,5120,128
write_SC,3177,60,53687091,32212254,40,5120,128
shuffle_SC,8279,60,53687091,32212254,40,5120,128
read_SC,1314,60,53687091,32212254,40,5120,128
collect_SC,363,60,53687091,32212254,40,5120,128
spill_SC,5378,60,53687091,32212254,40,5120,128
merge_SC,1832,60,53687091,32212254,40,5120,128
read_SC,1342,60,53687091,32212254,40,5120,128
collect_SC,360,60,53687091,32212254,40,5120,128
spill_SC,3215,60,53687091,32212254,40,5120,128
merge_SC,1805,60,53687091,32212254,40,5120,128
read_SC,1336,60,53687091,32212254,40,5120,128
collect_SC,333,60,53687091,32212254,40,5120,128
spill_SC,3529,60,53687091,32212254,40,5120,128
merge_SC,1803,60,53687091,32212254,40,5120,128
read_SC,1472,60,53687091,32212254,40,5120,128
collect_SC,347,60,53687091,32212254,40,5120,128
spill_SC,3164,60,53687091,32212254,40,5120,128
merge_SC,1898,60,53687091,32212254,40,5120,128
read_SC,1350,60,53687091,32212254,40,5120,128
collect_SC,328,60,53687091,32212254,40,5120,128
spill_SC,3033,60,53687091,32212254,40,5120,128
merge_SC,2395,60,53687091,32212254,40,5120,128
read_SC,1315,60,53687091,32212254,40,5120,128
collect_SC,319,60,53687091,32212254,40,5120,128
spill_SC,3180,60,53687091,32212254,40,5120,128
merge_SC,1834,60,53687091,32212254,40,5120,128
read_SC,1401,60,53687091,32212254,40,5120,128
collect_SC,347,60,53687091,32212254,40,5120,128
spill_SC,3321,60,53687091,32212254,40,5120,128
merge_SC,1837,60,53687091,32212254,40,5120,128
read_SC,1332,60,53687091,32212254,40,5120,128
collect_SC,283,60,53687091,32212254,40,5120,128
spill_SC,4822,60,53687091,32212254,40,5120,128
merge_SC,1823,60,53687091,32212254,40,5120,128
read_SC,1362,60,53687091,32212254,40,5120,128
collect_SC,322,60,53687091,32212254,40,5120,128
spill_SC,4020,60,53687091,32212254,40,5120,128
merge_SC,1798,60,53687091,32212254,40,5120,128
write_SC,3620,60,53687091,32212254,40,5120,128
shuffle_SC,7365,60,53687091,32212254,40,5120,128
read_SC,1429,60,53687091,32212254,40,5120,128
collect_SC,343,60,53687091,32212254,40,5120,128
spill_SC,3724,60,53687091,32212254,40,5120,128
merge_SC,1842,60,53687091,32212254,40,5120,128
read_SC,1341,60,53687091,32212254,40,5120,128
collect_SC,327,60,53687091,32212254,40,5120,128
spill_SC,3140,60,53687091,32212254,40,5120,128
merge_SC,1801,60,53687091,32212254,40,5120,128
read_SC,1416,60,53687091,32212254,40,5120,128
collect_SC,292,60,53687091,32212254,40,5120,128
spill_SC,7162,60,53687091,32212254,40,5120,128
merge_SC,1844,60,53687091,32212254,40,5120,128
write_SC,3259,60,53687091,32212254,40,5120,128
shuffle_SC,126231,60,53687091,32212254,40,5120,128
write_SC,8498,60,53687091,32212254,40,5120,128
shuffle_SC,7258,60,53687091,32212254,40,5120,128
read_SC,1396,60,53687091,32212254,40,5120,128
collect_SC,354,60,53687091,32212254,40,5120,128
spill_SC,3324,60,53687091,32212254,40,5120,128
merge_SC,1814,60,53687091,32212254,40,5120,128
read_SC,1397,60,53687091,32212254,40,5120,128
collect_SC,347,60,53687091,32212254,40,5120,128
spill_SC,3880,60,53687091,32212254,40,5120,128
merge_SC,1793,60,53687091,32212254,40,5120,128
read_SC,1392,60,53687091,32212254,40,5120,128
collect_SC,336,60,53687091,32212254,40,5120,128
spill_SC,3078,60,53687091,32212254,40,5120,128
merge_SC,1824,60,53687091,32212254,40,5120,128
read_SC,1516,60,53687091,32212254,40,5120,128
collect_SC,348,60,53687091,32212254,40,5120,128
spill_SC,3382,60,53687091,32212254,40,5120,128
merge_SC,1847,60,53687091,32212254,40,5120,128
read_SC,1397,60,53687091,32212254,40,5120,128
collect_SC,294,60,53687091,32212254,40,5120,128
spill_SC,4791,60,53687091,32212254,40,5120,128
merge_SC,1812,60,53687091,32212254,40,5120,128
read_SC,1368,60,53687091,32212254,40,5120,128
collect_SC,317,60,53687091,32212254,40,5120,128
spill_SC,4004,60,53687091,32212254,40,5120,128
merge_SC,1836,60,53687091,32212254,40,5120,128
read_SC,1359,70,53687091,37580963,40,5120,128
collect_SC,613,70,53687091,37580963,40,5120,128
spill_SC,3696,70,53687091,37580963,40,5120,128
merge_SC,2106,70,53687091,37580963,40,5120,128
read_SC,1352,70,53687091,37580963,40,5120,128
collect_SC,516,70,53687091,37580963,40,5120,128
spill_SC,3725,70,53687091,37580963,40,5120,128
merge_SC,2097,70,53687091,37580963,40,5120,128
read_SC,1367,70,53687091,37580963,40,5120,128
collect_SC,394,70,53687091,37580963,40,5120,128
spill_SC,5387,70,53687091,37580963,40,5120,128
merge_SC,2143,70,53687091,37580963,40,5120,128
write_SC,3348,70,53687091,37580963,40,5120,128
shuffle_SC,8975,70,53687091,37580963,40,5120,128
read_SC,1393,70,53687091,37580963,40,5120,128
collect_SC,443,70,53687091,37580963,40,5120,128
spill_SC,3799,70,53687091,37580963,40,5120,128
merge_SC,2319,70,53687091,37580963,40,5120,128
write_SC,3689,70,53687091,37580963,40,5120,128
shuffle_SC,8237,70,53687091,37580963,40,5120,128
read_SC,1365,70,53687091,37580963,40,5120,128
collect_SC,574,70,53687091,37580963,40,5120,128
spill_SC,4209,70,53687091,37580963,40,5120,128
merge_SC,3148,70,53687091,37580963,40,5120,128
read_SC,1395,70,53687091,37580963,40,5120,128
collect_SC,590,70,53687091,37580963,40,5120,128
spill_SC,3624,70,53687091,37580963,40,5120,128
merge_SC,2081,70,53687091,37580963,40,5120,128
read_SC,1291,70,53687091,37580963,40,5120,128
collect_SC,638,70,53687091,37580963,40,5120,128
spill_SC,3820,70,53687091,37580963,40,5120,128
merge_SC,2124,70,53687091,37580963,40,5120,128
read_SC,1441,70,53687091,37580963,40,5120,128
collect_SC,610,70,53687091,37580963,40,5120,128
spill_SC,4787,70,53687091,37580963,40,5120,128
merge_SC,2122,70,53687091,37580963,40,5120,128
read_SC,1299,70,53687091,37580963,40,5120,128
collect_SC,554,70,53687091,37580963,40,5120,128
spill_SC,4139,70,53687091,37580963,40,5120,128
merge_SC,2116,70,53687091,37580963,40,5120,128
read_SC,1388,70,53687091,37580963,40,5120,128
collect_SC,532,70,53687091,37580963,40,5120,128
spill_SC,4192,70,53687091,37580963,40,5120,128
merge_SC,2085,70,53687091,37580963,40,5120,128
read_SC,1288,70,53687091,37580963,40,5120,128
collect_SC,427,70,53687091,37580963,40,5120,128
spill_SC,5895,70,53687091,37580963,40,5120,128
merge_SC,2075,70,53687091,37580963,40,5120,128
read_SC,1301,70,53687091,37580963,40,5120,128
collect_SC,354,70,53687091,37580963,40,5120,128
spill_SC,6265,70,53687091,37580963,40,5120,128
merge_SC,2095,70,53687091,37580963,40,5120,128
read_SC,1314,70,53687091,37580963,40,5120,128
collect_SC,450,70,53687091,37580963,40,5120,128
spill_SC,7244,70,53687091,37580963,40,5120,128
merge_SC,2139,70,53687091,37580963,40,5120,128
write_SC,3946,70,53687091,37580963,40,5120,128
shuffle_SC,9285,70,53687091,37580963,40,5120,128
read_SC,1418,70,53687091,37580963,40,5120,128
collect_SC,671,70,53687091,37580963,40,5120,128
spill_SC,3974,70,53687091,37580963,40,5120,128
merge_SC,2127,70,53687091,37580963,40,5120,128
write_SC,4391,70,53687091,37580963,40,5120,128
shuffle_SC,8588,70,53687091,37580963,40,5120,128
read_SC,1377,70,53687091,37580963,40,5120,128
collect_SC,568,70,53687091,37580963,40,5120,128
spill_SC,3955,70,53687091,37580963,40,5120,128
merge_SC,2069,70,53687091,37580963,40,5120,128
read_SC,1263,70,53687091,37580963,40,5120,128
collect_SC,565,70,53687091,37580963,40,5120,128
spill_SC,3724,70,53687091,37580963,40,5120,128
merge_SC,2100,70,53687091,37580963,40,5120,128
read_SC,1415,70,53687091,37580963,40,5120,128
collect_SC,605,70,53687091,37580963,40,5120,128
spill_SC,3762,70,53687091,37580963,40,5120,128
merge_SC,2116,70,53687091,37580963,40,5120,128
read_SC,1297,70,53687091,37580963,40,5120,128
collect_SC,641,70,53687091,37580963,40,5120,128
spill_SC,3868,70,53687091,37580963,40,5120,128
merge_SC,2101,70,53687091,37580963,40,5120,128
read_SC,1468,70,53687091,37580963,40,5120,128
collect_SC,526,70,53687091,37580963,40,5120,128
spill_SC,3825,70,53687091,37580963,40,5120,128
merge_SC,2084,70,53687091,37580963,40,5120,128
read_SC,1324,70,53687091,37580963,40,5120,128
collect_SC,616,70,53687091,37580963,40,5120,128
spill_SC,3707,70,53687091,37580963,40,5120,128
merge_SC,2415,70,53687091,37580963,40,5120,128
read_SC,1386,70,53687091,37580963,40,5120,128
collect_SC,564,70,53687091,37580963,40,5120,128
spill_SC,3623,70,53687091,37580963,40,5120,128
merge_SC,2079,70,53687091,37580963,40,5120,128
read_SC,1305,70,53687091,37580963,40,5120,128
collect_SC,562,70,53687091,37580963,40,5120,128
spill_SC,5449,70,53687091,37580963,40,5120,128
merge_SC,4078,70,53687091,37580963,40,5120,128
write_SC,3313,70,53687091,37580963,40,5120,128
shuffle_SC,136907,70,53687091,37580963,40,5120,128
read_SC,1441,70,53687091,37580963,40,5120,128
collect_SC,571,70,53687091,37580963,40,5120,128
spill_SC,5347,70,53687091,37580963,40,5120,128
merge_SC,2090,70,53687091,37580963,40,5120,128
write_SC,4910,70,53687091,37580963,40,5120,128
shuffle_SC,9272,70,53687091,37580963,40,5120,128
read_SC,1375,70,53687091,37580963,40,5120,128
collect_SC,419,70,53687091,37580963,40,5120,128
spill_SC,6248,70,53687091,37580963,40,5120,128
merge_SC,2123,70,53687091,37580963,40,5120,128
read_SC,1308,70,53687091,37580963,40,5120,128
collect_SC,579,70,53687091,37580963,40,5120,128
spill_SC,3820,70,53687091,37580963,40,5120,128
merge_SC,2093,70,53687091,37580963,40,5120,128
read_SC,1571,70,53687091,37580963,40,5120,128
collect_SC,604,70,53687091,37580963,40,5120,128
spill_SC,3873,70,53687091,37580963,40,5120,128
merge_SC,2111,70,53687091,37580963,40,5120,128
read_SC,1344,70,53687091,37580963,40,5120,128
collect_SC,666,70,53687091,37580963,40,5120,128
spill_SC,3999,70,53687091,37580963,40,5120,128
merge_SC,2096,70,53687091,37580963,40,5120,128
read_SC,1419,70,53687091,37580963,40,5120,128
collect_SC,548,70,53687091,37580963,40,5120,128
spill_SC,3705,70,53687091,37580963,40,5120,128
merge_SC,2114,70,53687091,37580963,40,5120,128
read_SC,1346,70,53687091,37580963,40,5120,128
collect_SC,537,70,53687091,37580963,40,5120,128
spill_SC,4281,70,53687091,37580963,40,5120,128
merge_SC,2091,70,53687091,37580963,40,5120,128
read_SC,1334,70,53687091,37580963,40,5120,128
collect_SC,579,70,53687091,37580963,40,5120,128
spill_SC,4069,70,53687091,37580963,40,5120,128
merge_SC,2897,70,53687091,37580963,40,5120,128
read_SC,1276,70,53687091,37580963,40,5120,128
collect_SC,533,70,53687091,37580963,40,5120,128
spill_SC,3698,70,53687091,37580963,40,5120,128
merge_SC,2091,70,53687091,37580963,40,5120,128
read_SC,1319,70,53687091,37580963,40,5120,128
collect_SC,598,70,53687091,37580963,40,5120,128
spill_SC,3729,70,53687091,37580963,40,5120,128
merge_SC,2091,70,53687091,37580963,40,5120,128
read_SC,1430,70,53687091,37580963,40,5120,128
collect_SC,402,70,53687091,37580963,40,5120,128
spill_SC,4892,70,53687091,37580963,40,5120,128
merge_SC,3076,70,53687091,37580963,40,5120,128
write_SC,3266,70,53687091,37580963,40,5120,128
shuffle_SC,9339,70,53687091,37580963,40,5120,128
read_SC,1411,70,53687091,37580963,40,5120,128
collect_SC,486,70,53687091,37580963,40,5120,128
spill_SC,3866,70,53687091,37580963,40,5120,128
merge_SC,2109,70,53687091,37580963,40,5120,128
write_SC,13076,70,53687091,37580963,40,5120,128
shuffle_SC,8954,70,53687091,37580963,40,5120,128
read_SC,1510,70,53687091,37580963,40,5120,128
collect_SC,556,70,53687091,37580963,40,5120,128
spill_SC,4139,70,53687091,37580963,40,5120,128
merge_SC,2082,70,53687091,37580963,40,5120,128
read_SC,1399,70,53687091,37580963,40,5120,128
collect_SC,676,70,53687091,37580963,40,5120,128
spill_SC,3791,70,53687091,37580963,40,5120,128
merge_SC,2111,70,53687091,37580963,40,5120,128
read_SC,1399,70,53687091,37580963,40,5120,128
collect_SC,571,70,53687091,37580963,40,5120,128
spill_SC,3913,70,53687091,37580963,40,5120,128
merge_SC,2123,70,53687091,37580963,40,5120,128
read_SC,1328,70,53687091,37580963,40,5120,128
collect_SC,645,70,53687091,37580963,40,5120,128
spill_SC,3741,70,53687091,37580963,40,5120,128
merge_SC,2096,70,53687091,37580963,40,5120,128
read_SC,1390,70,53687091,37580963,40,5120,128
collect_SC,613,70,53687091,37580963,40,5120,128
spill_SC,3929,70,53687091,37580963,40,5120,128
merge_SC,2118,70,53687091,37580963,40,5120,128
read_SC,1379,70,53687091,37580963,40,5120,128
collect_SC,539,70,53687091,37580963,40,5120,128
spill_SC,3750,70,53687091,37580963,40,5120,128
merge_SC,3105,70,53687091,37580963,40,5120,128
