Operation,Duration,MapSelectivity,MapInputRec,MapOutputRec,Mappers,DataSize,BlockSize
collect_SC,1701,100,42949672,42949672,32,4096,128
spill_SC,3750,100,42949672,42949672,32,4096,128
merge_SC,1912,100,42949672,42949672,32,4096,128
read_SC,1716,100,42949672,42949672,32,4096,128
collect_SC,1649,100,42949672,42949672,32,4096,128
spill_SC,2566,100,42949672,42949672,32,4096,128
merge_SC,1824,100,42949672,42949672,32,4096,128
read_SC,1279,100,42949672,42949672,32,4096,128
collect_SC,1611,100,42949672,42949672,32,4096,128
spill_SC,2541,100,42949672,42949672,32,4096,128
merge_SC,1888,100,42949672,42949672,32,4096,128
read_SC,1581,100,42949672,42949672,32,4096,128
collect_SC,1675,100,42949672,42949672,32,4096,128
spill_SC,2639,100,42949672,42949672,32,4096,128
merge_SC,2024,100,42949672,42949672,32,4096,128
read_SC,1227,100,42949672,42949672,32,4096,128
collect_SC,1744,100,42949672,42949672,32,4096,128
spill_SC,3549,100,42949672,42949672,32,4096,128
merge_SC,2431,100,42949672,42949672,32,4096,128
read_SC,1269,100,42949672,42949672,32,4096,128
collect_SC,1871,100,42949672,42949672,32,4096,128
spill_SC,2787,100,42949672,42949672,32,4096,128
merge_SC,2180,100,42949672,42949672,32,4096,128
read_SC,1225,100,42949672,42949672,32,4096,128
collect_SC,1728,100,42949672,42949672,32,4096,128
spill_SC,2584,100,42949672,42949672,32,4096,128
merge_SC,2047,100,42949672,42949672,32,4096,128
read_SC,1268,100,42949672,42949672,32,4096,128
collect_SC,1900,100,42949672,42949672,32,4096,128
spill_SC,3535,100,42949672,42949672,32,4096,128
merge_SC,1885,100,42949672,42949672,32,4096,128
read_SC,1207,100,42949672,42949672,32,4096,128
collect_SC,1634,100,42949672,42949672,32,4096,128
spill_SC,2558,100,42949672,42949672,32,4096,128
merge_SC,1860,100,42949672,42949672,32,4096,128
read_SC,1178,10,48318382,4831838,36,4608,128
collect_SC,71,10,48318382,4831838,36,4608,128
spill_SC,360,10,48318382,4831838,36,4608,128
merge_SC,9,10,48318382,4831838,36,4608,128
read_SC,1157,10,48318382,4831838,36,4608,128
collect_SC,63,10,48318382,4831838,36,4608,128
spill_SC,361,10,48318382,4831838,36,4608,128
merge_SC,7,10,48318382,4831838,36,4608,128
read_SC,1210,10,48318382,4831838,36,4608,128
collect_SC,60,10,48318382,4831838,36,4608,128
spill_SC,387,10,48318382,4831838,36,4608,128
merge_SC,7,10,48318382,4831838,36,4608,128
read_SC,1128,10,48318382,4831838,36,4608,128
collect_SC,68,10,48318382,4831838,36,4608,128
spill_SC,444,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
read_SC,1209,10,48318382,4831838,36,4608,128
collect_SC,66,10,48318382,4831838,36,4608,128
spill_SC,371,10,48318382,4831838,36,4608,128
merge_SC,9,10,48318382,4831838,36,4608,128
read_SC,1231,10,48318382,4831838,36,4608,128
collect_SC,92,10,48318382,4831838,36,4608,128
spill_SC,396,10,48318382,4831838,36,4608,128
merge_SC,10,10,48318382,4831838,36,4608,128
read_SC,1260,10,48318382,4831838,36,4608,128
collect_SC,71,10,48318382,4831838,36,4608,128
spill_SC,469,10,48318382,4831838,36,4608,128
merge_SC,9,10,48318382,4831838,36,4608,128
read_SC,1095,10,48318382,4831838,36,4608,128
collect_SC,63,10,48318382,4831838,36,4608,128
spill_SC,353,10,48318382,4831838,36,4608,128
merge_SC,9,10,48318382,4831838,36,4608,128
read_SC,1247,10,48318382,4831838,36,4608,128
collect_SC,71,10,48318382,4831838,36,4608,128
spill_SC,1163,10,48318382,4831838,36,4608,128
merge_SC,9,10,48318382,4831838,36,4608,128
read_SC,1234,10,48318382,4831838,36,4608,128
collect_SC,82,10,48318382,4831838,36,4608,128
spill_SC,377,10,48318382,4831838,36,4608,128
merge_SC,9,10,48318382,4831838,36,4608,128
read_SC,1280,10,48318382,4831838,36,4608,128
collect_SC,64,10,48318382,4831838,36,4608,128
spill_SC,613,10,48318382,4831838,36,4608,128
merge_SC,16,10,48318382,4831838,36,4608,128
read_SC,1140,10,48318382,4831838,36,4608,128
collect_SC,60,10,48318382,4831838,36,4608,128
spill_SC,369,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
read_SC,1218,10,48318382,4831838,36,4608,128
collect_SC,89,10,48318382,4831838,36,4608,128
spill_SC,392,10,48318382,4831838,36,4608,128
merge_SC,9,10,48318382,4831838,36,4608,128
read_SC,1342,10,48318382,4831838,36,4608,128
collect_SC,78,10,48318382,4831838,36,4608,128
spill_SC,424,10,48318382,4831838,36,4608,128
merge_SC,10,10,48318382,4831838,36,4608,128
read_SC,1206,10,48318382,4831838,36,4608,128
collect_SC,66,10,48318382,4831838,36,4608,128
spill_SC,542,10,48318382,4831838,36,4608,128
merge_SC,10,10,48318382,4831838,36,4608,128
read_SC,1135,10,48318382,4831838,36,4608,128
collect_SC,75,10,48318382,4831838,36,4608,128
spill_SC,395,10,48318382,4831838,36,4608,128
merge_SC,10,10,48318382,4831838,36,4608,128
read_SC,1146,10,48318382,4831838,36,4608,128
collect_SC,68,10,48318382,4831838,36,4608,128
spill_SC,443,10,48318382,4831838,36,4608,128
merge_SC,9,10,48318382,4831838,36,4608,128
read_SC,1030,10,48318382,4831838,36,4608,128
collect_SC,63,10,48318382,4831838,36,4608,128
spill_SC,397,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
read_SC,988,10,48318382,4831838,36,4608,128
collect_SC,66,10,48318382,4831838,36,4608,128
spill_SC,342,10,48318382,4831838,36,4608,128
merge_SC,9,10,48318382,4831838,36,4608,128
read_SC,1038,10,48318382,4831838,36,4608,128
collect_SC,70,10,48318382,4831838,36,4608,128
spill_SC,411,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
read_SC,1068,10,48318382,4831838,36,4608,128
collect_SC,59,10,48318382,4831838,36,4608,128
spill_SC,350,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
read_SC,982,10,48318382,4831838,36,4608,128
collect_SC,64,10,48318382,4831838,36,4608,128
spill_SC,392,10,48318382,4831838,36,4608,128
merge_SC,9,10,48318382,4831838,36,4608,128
read_SC,1012,10,48318382,4831838,36,4608,128
collect_SC,63,10,48318382,4831838,36,4608,128
spill_SC,496,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
read_SC,989,10,48318382,4831838,36,4608,128
collect_SC,64,10,48318382,4831838,36,4608,128
spill_SC,575,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
write_SC,5234,10,48318382,4831838,36,4608,128
shuffle_SC,31211,10,48318382,4831838,36,4608,128
read_SC,1200,10,48318382,4831838,36,4608,128
collect_SC,71,10,48318382,4831838,36,4608,128
spill_SC,401,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
read_SC,1215,10,48318382,4831838,36,4608,128
collect_SC,58,10,48318382,4831838,36,4608,128
spill_SC,1861,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
read_SC,1152,10,48318382,4831838,36,4608,128
collect_SC,60,10,48318382,4831838,36,4608,128
spill_SC,435,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
read_SC,1100,10,48318382,4831838,36,4608,128
collect_SC,67,10,48318382,4831838,36,4608,128
spill_SC,389,10,48318382,4831838,36,4608,128
merge_SC,10,10,48318382,4831838,36,4608,128
read_SC,1141,10,48318382,4831838,36,4608,128
collect_SC,60,10,48318382,4831838,36,4608,128
spill_SC,601,10,48318382,4831838,36,4608,128
merge_SC,9,10,48318382,4831838,36,4608,128
read_SC,1187,10,48318382,4831838,36,4608,128
collect_SC,81,10,48318382,4831838,36,4608,128
spill_SC,381,10,48318382,4831838,36,4608,128
merge_SC,9,10,48318382,4831838,36,4608,128
read_SC,1161,10,48318382,4831838,36,4608,128
collect_SC,60,10,48318382,4831838,36,4608,128
spill_SC,1662,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
read_SC,1105,10,48318382,4831838,36,4608,128
collect_SC,78,10,48318382,4831838,36,4608,128
spill_SC,376,10,48318382,4831838,36,4608,128
merge_SC,13,10,48318382,4831838,36,4608,128
read_SC,1186,10,48318382,4831838,36,4608,128
collect_SC,72,10,48318382,4831838,36,4608,128
spill_SC,358,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
read_SC,1155,10,48318382,4831838,36,4608,128
collect_SC,66,10,48318382,4831838,36,4608,128
spill_SC,387,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
read_SC,1100,10,48318382,4831838,36,4608,128
collect_SC,75,10,48318382,4831838,36,4608,128
spill_SC,358,10,48318382,4831838,36,4608,128
merge_SC,8,10,48318382,4831838,36,4608,128
read_SC,1205,10,48318382,4831838,36,4608,128
collect_SC,80,10,48318382,4831838,36,4608,128
spill_SC,429,10,48318382,4831838,36,4608,128
merge_SC,10,10,48318382,4831838,36,4608,128
read_SC,1180,20,48318382,9663676,36,4608,128
collect_SC,107,20,48318382,9663676,36,4608,128
spill_SC,728,20,48318382,9663676,36,4608,128
merge_SC,10,20,48318382,9663676,36,4608,128
read_SC,1436,20,48318382,9663676,36,4608,128
collect_SC,102,20,48318382,9663676,36,4608,128
spill_SC,666,20,48318382,9663676,36,4608,128
merge_SC,10,20,48318382,9663676,36,4608,128
read_SC,1254,20,48318382,9663676,36,4608,128
collect_SC,126,20,48318382,9663676,36,4608,128
spill_SC,626,20,48318382,9663676,36,4608,128
merge_SC,10,20,48318382,9663676,36,4608,128
read_SC,1230,20,48318382,9663676,36,4608,128
collect_SC,99,20,48318382,9663676,36,4608,128
spill_SC,655,20,48318382,9663676,36,4608,128
merge_SC,9,20,48318382,9663676,36,4608,128
read_SC,1204,20,48318382,9663676,36,4608,128
collect_SC,115,20,48318382,9663676,36,4608,128
spill_SC,1337,20,48318382,9663676,36,4608,128
merge_SC,12,20,48318382,9663676,36,4608,128
read_SC,1158,20,48318382,9663676,36,4608,128
collect_SC,94,20,48318382,9663676,36,4608,128
spill_SC,634,20,48318382,9663676,36,4608,128
merge_SC,9,20,48318382,9663676,36,4608,128
read_SC,1148,20,48318382,9663676,36,4608,128
collect_SC,92,20,48318382,9663676,36,4608,128
spill_SC,652,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
read_SC,1190,20,48318382,9663676,36,4608,128
collect_SC,101,20,48318382,9663676,36,4608,128
spill_SC,681,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
read_SC,1096,20,48318382,9663676,36,4608,128
collect_SC,96,20,48318382,9663676,36,4608,128
spill_SC,674,20,48318382,9663676,36,4608,128
merge_SC,9,20,48318382,9663676,36,4608,128
read_SC,1213,20,48318382,9663676,36,4608,128
collect_SC,103,20,48318382,9663676,36,4608,128
spill_SC,697,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
read_SC,1130,20,48318382,9663676,36,4608,128
collect_SC,83,20,48318382,9663676,36,4608,128
spill_SC,646,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
read_SC,1314,20,48318382,9663676,36,4608,128
collect_SC,118,20,48318382,9663676,36,4608,128
spill_SC,715,20,48318382,9663676,36,4608,128
merge_SC,9,20,48318382,9663676,36,4608,128
read_SC,1275,20,48318382,9663676,36,4608,128
collect_SC,97,20,48318382,9663676,36,4608,128
spill_SC,728,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
read_SC,1194,20,48318382,9663676,36,4608,128
collect_SC,107,20,48318382,9663676,36,4608,128
spill_SC,806,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
read_SC,1284,20,48318382,9663676,36,4608,128
collect_SC,104,20,48318382,9663676,36,4608,128
spill_SC,689,20,48318382,9663676,36,4608,128
merge_SC,9,20,48318382,9663676,36,4608,128
read_SC,1189,20,48318382,9663676,36,4608,128
collect_SC,117,20,48318382,9663676,36,4608,128
spill_SC,650,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
read_SC,1006,20,48318382,9663676,36,4608,128
collect_SC,98,20,48318382,9663676,36,4608,128
spill_SC,584,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
read_SC,1038,20,48318382,9663676,36,4608,128
collect_SC,87,20,48318382,9663676,36,4608,128
spill_SC,582,20,48318382,9663676,36,4608,128
merge_SC,10,20,48318382,9663676,36,4608,128
read_SC,1072,20,48318382,9663676,36,4608,128
collect_SC,104,20,48318382,9663676,36,4608,128
spill_SC,590,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
read_SC,1043,20,48318382,9663676,36,4608,128
collect_SC,92,20,48318382,9663676,36,4608,128
spill_SC,588,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
read_SC,1044,20,48318382,9663676,36,4608,128
collect_SC,88,20,48318382,9663676,36,4608,128
spill_SC,578,20,48318382,9663676,36,4608,128
merge_SC,11,20,48318382,9663676,36,4608,128
read_SC,1002,20,48318382,9663676,36,4608,128
collect_SC,103,20,48318382,9663676,36,4608,128
spill_SC,586,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
write_SC,9207,20,48318382,9663676,36,4608,128
shuffle_SC,37939,20,48318382,9663676,36,4608,128
read_SC,991,20,48318382,9663676,36,4608,128
collect_SC,93,20,48318382,9663676,36,4608,128
spill_SC,633,20,48318382,9663676,36,4608,128
merge_SC,9,20,48318382,9663676,36,4608,128
read_SC,1004,20,48318382,9663676,36,4608,128
collect_SC,82,20,48318382,9663676,36,4608,128
spill_SC,572,20,48318382,9663676,36,4608,128
merge_SC,14,20,48318382,9663676,36,4608,128
read_SC,1196,20,48318382,9663676,36,4608,128
collect_SC,108,20,48318382,9663676,36,4608,128
spill_SC,598,20,48318382,9663676,36,4608,128
merge_SC,9,20,48318382,9663676,36,4608,128
read_SC,1163,20,48318382,9663676,36,4608,128
collect_SC,99,20,48318382,9663676,36,4608,128
spill_SC,752,20,48318382,9663676,36,4608,128
merge_SC,10,20,48318382,9663676,36,4608,128
read_SC,1367,20,48318382,9663676,36,4608,128
collect_SC,120,20,48318382,9663676,36,4608,128
spill_SC,614,20,48318382,9663676,36,4608,128
merge_SC,9,20,48318382,9663676,36,4608,128
read_SC,1205,20,48318382,9663676,36,4608,128
collect_SC,93,20,48318382,9663676,36,4608,128
spill_SC,693,20,48318382,9663676,36,4608,128
merge_SC,7,20,48318382,9663676,36,4608,128
read_SC,1151,20,48318382,9663676,36,4608,128
collect_SC,122,20,48318382,9663676,36,4608,128
spill_SC,901,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
read_SC,1204,20,48318382,9663676,36,4608,128
collect_SC,90,20,48318382,9663676,36,4608,128
spill_SC,1146,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
read_SC,2202,20,48318382,9663676,36,4608,128
collect_SC,93,20,48318382,9663676,36,4608,128
spill_SC,615,20,48318382,9663676,36,4608,128
merge_SC,9,20,48318382,9663676,36,4608,128
read_SC,1278,20,48318382,9663676,36,4608,128
collect_SC,110,20,48318382,9663676,36,4608,128
spill_SC,610,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
read_SC,1162,20,48318382,9663676,36,4608,128
collect_SC,95,20,48318382,9663676,36,4608,128
spill_SC,658,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
read_SC,1160,20,48318382,9663676,36,4608,128
collect_SC,101,20,48318382,9663676,36,4608,128
spill_SC,931,20,48318382,9663676,36,4608,128
merge_SC,9,20,48318382,9663676,36,4608,128
read_SC,1135,20,48318382,9663676,36,4608,128
collect_SC,79,20,48318382,9663676,36,4608,128
spill_SC,660,20,48318382,9663676,36,4608,128
merge_SC,8,20,48318382,9663676,36,4608,128
read_SC,1165,20,48318382,9663676,36,4608,128
collect_SC,105,20,48318382,9663676,36,4608,128
spill_SC,608,20,48318382,9663676,36,4608,128
merge_SC,11,20,48318382,9663676,36,4608,128
read_SC,1347,30,48318382,14495514,36,4608,128
collect_SC,132,30,48318382,14495514,36,4608,128
spill_SC,904,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
read_SC,1178,30,48318382,14495514,36,4608,128
collect_SC,138,30,48318382,14495514,36,4608,128
spill_SC,903,30,48318382,14495514,36,4608,128
merge_SC,10,30,48318382,14495514,36,4608,128
read_SC,1119,30,48318382,14495514,36,4608,128
collect_SC,138,30,48318382,14495514,36,4608,128
spill_SC,833,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
read_SC,1263,30,48318382,14495514,36,4608,128
collect_SC,150,30,48318382,14495514,36,4608,128
spill_SC,843,30,48318382,14495514,36,4608,128
merge_SC,10,30,48318382,14495514,36,4608,128
read_SC,1276,30,48318382,14495514,36,4608,128
collect_SC,156,30,48318382,14495514,36,4608,128
spill_SC,939,30,48318382,14495514,36,4608,128
merge_SC,11,30,48318382,14495514,36,4608,128
read_SC,1296,30,48318382,14495514,36,4608,128
collect_SC,151,30,48318382,14495514,36,4608,128
spill_SC,873,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
read_SC,1216,30,48318382,14495514,36,4608,128
collect_SC,142,30,48318382,14495514,36,4608,128
spill_SC,884,30,48318382,14495514,36,4608,128
merge_SC,9,30,48318382,14495514,36,4608,128
read_SC,1221,30,48318382,14495514,36,4608,128
collect_SC,114,30,48318382,14495514,36,4608,128
spill_SC,904,30,48318382,14495514,36,4608,128
merge_SC,10,30,48318382,14495514,36,4608,128
read_SC,1204,30,48318382,14495514,36,4608,128
collect_SC,134,30,48318382,14495514,36,4608,128
spill_SC,803,30,48318382,14495514,36,4608,128
merge_SC,9,30,48318382,14495514,36,4608,128
read_SC,1168,30,48318382,14495514,36,4608,128
collect_SC,153,30,48318382,14495514,36,4608,128
spill_SC,1007,30,48318382,14495514,36,4608,128
merge_SC,9,30,48318382,14495514,36,4608,128
read_SC,1406,30,48318382,14495514,36,4608,128
collect_SC,137,30,48318382,14495514,36,4608,128
spill_SC,896,30,48318382,14495514,36,4608,128
merge_SC,10,30,48318382,14495514,36,4608,128
read_SC,1170,30,48318382,14495514,36,4608,128
collect_SC,143,30,48318382,14495514,36,4608,128
spill_SC,861,30,48318382,14495514,36,4608,128
merge_SC,10,30,48318382,14495514,36,4608,128
read_SC,1145,30,48318382,14495514,36,4608,128
collect_SC,130,30,48318382,14495514,36,4608,128
spill_SC,861,30,48318382,14495514,36,4608,128
merge_SC,9,30,48318382,14495514,36,4608,128
read_SC,1196,30,48318382,14495514,36,4608,128
collect_SC,155,30,48318382,14495514,36,4608,128
spill_SC,850,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
read_SC,1181,30,48318382,14495514,36,4608,128
collect_SC,155,30,48318382,14495514,36,4608,128
spill_SC,953,30,48318382,14495514,36,4608,128
merge_SC,13,30,48318382,14495514,36,4608,128
read_SC,1095,30,48318382,14495514,36,4608,128
collect_SC,156,30,48318382,14495514,36,4608,128
spill_SC,835,30,48318382,14495514,36,4608,128
merge_SC,9,30,48318382,14495514,36,4608,128
read_SC,990,30,48318382,14495514,36,4608,128
collect_SC,120,30,48318382,14495514,36,4608,128
spill_SC,774,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
write_SC,10139,30,48318382,14495514,36,4608,128
shuffle_SC,40699,30,48318382,14495514,36,4608,128
read_SC,969,30,48318382,14495514,36,4608,128
collect_SC,131,30,48318382,14495514,36,4608,128
spill_SC,790,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
read_SC,1021,30,48318382,14495514,36,4608,128
collect_SC,136,30,48318382,14495514,36,4608,128
spill_SC,774,30,48318382,14495514,36,4608,128
merge_SC,9,30,48318382,14495514,36,4608,128
read_SC,988,30,48318382,14495514,36,4608,128
collect_SC,136,30,48318382,14495514,36,4608,128
spill_SC,757,30,48318382,14495514,36,4608,128
merge_SC,9,30,48318382,14495514,36,4608,128
read_SC,995,30,48318382,14495514,36,4608,128
collect_SC,143,30,48318382,14495514,36,4608,128
spill_SC,786,30,48318382,14495514,36,4608,128
merge_SC,7,30,48318382,14495514,36,4608,128
read_SC,1178,30,48318382,14495514,36,4608,128
collect_SC,148,30,48318382,14495514,36,4608,128
spill_SC,806,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
read_SC,995,30,48318382,14495514,36,4608,128
collect_SC,131,30,48318382,14495514,36,4608,128
spill_SC,808,30,48318382,14495514,36,4608,128
merge_SC,8,30,48318382,14495514,36,4608,128
read_SC,1386,30,48318382,14495514,36,4608,128
collect_SC,148,30,48318382,14495514,36,4608,128
spill_SC,1057,30,48318382,14495514,36,4608,128
merge_SC,7,30,48318382,14495514,36,4608,128
